film_id,genre,director_name,title,length,rating
356,documentary,Robert Church,Book strong nearly country but.,0.22,52.67093461553307
357,romance,Brandon Pacheco,Worker son other piece similar theory next.,1.64,33.79742428950854
358,scifi,Brian Simpson,Large happen despite.,1.8299999999999998,77.55808841311378
359,romance,John Williams,Born allow area major try take would.,2.56,37.7861475369996
360,documentary,Michael Murphy,Radio single without college success.,3.0,46.818436640982966
361,scifi,Andrea Ramirez,Hour indicate book not north record.,0.26,45.56348289274971
362,romance,Kathleen Peterson,Me oil have.,3.1900000000000004,61.545823431834144
363,documentary,Paul Parker,Book better no so.,2.16,44.03889228140487
364,romance,Susan Green,Police sometimes with day guess can wall.,0.21000000000000002,58.792003451993494
365,scifi,Crystal Berger,Few bad at.,1.32,42.863685178555954
366,romance,Adrian Palmer,Various establish room page improve forget program.,0.64,41.81622829111956
367,comedy,Brenda Mullins,Smile discussion lose management rule foreign start.,2.95,61.50491395007052
368,scifi,Shawn Bell,Standard serve finally pick central star.,1.3399999999999999,45.65086578258146
369,romance,Devin Smith,Along institution you happen.,2.31,43.90464888284852
370,documentary,James Vazquez,Plant worker take land in by admit.,2.35,44.740288297041175
371,romance,David Williams,Policy red for ask.,0.66,57.039852622908406
372,scifi,Christopher Salinas,Conference hold campaign these.,2.8600000000000003,37.701221620467685
373,scifi,Brent Roberts,Look deep try point year.,1.53,53.147381178154724
374,documentary,Jennifer Sanchez,Gas direction six during series affect.,3.1,55.37672825494572
375,scifi,Jason Smith,Indicate major although worry check letter fund.,0.98,53.551296455961534
376,documentary,Kathleen Stewart,Improve above government president.,1.78,61.17678841900947
377,romance,Benjamin Williams,Drug ability behavior radio.,1.07,35.765282938225084
378,documentary,Rebecca Stephens,Purpose hundred fall crime better back step.,3.0900000000000003,50.99647412246133
379,scifi,Erica Holmes,Evening always significant management in hour.,3.0300000000000002,32.581417138737315
380,romance,Matthew Lamb,Represent put sure future less maintain see.,2.0300000000000002,64.62080997539194
381,documentary,Joseph Davis,Discussion require son best.,0.34,50.95039784392176
382,romance,Mrs. Elizabeth Garcia,Way enough method PM kitchen continue security.,2.43,40.94964268568735
383,documentary,Erica Briggs,Level group role seven scene responsibility.,2.9200000000000004,46.03166900880827
384,scifi,Paul Martin,Test people marriage loss opportunity.,2.0700000000000003,42.727983789394806
385,romance,Andrew Santiago MD,Strong character risk indicate road.,0.35,44.79737303868242
386,comedy,Mr. Donald James,Teacher race hit before phone peace.,1.1,65.06174294667596
387,scifi,Douglas Tran,Nature improve already per event.,2.85,58.71816239151745
388,romance,Lori Lopez,Hard church above politics economic analysis.,2.2,55.268796261471614
389,scifi,Justin Deleon,Describe school bank degree.,1.18,50.194596382960185
390,documentary,Alexander Garza,Wish young history approach piece near know thousand.,1.95,47.60695757766665
391,comedy,Kimberly Kerr,Provide official finish region large.,1.3299999999999998,40.83043095980246
392,scifi,Anne Vazquez,Individual simply less more.,0.6000000000000001,46.50296920492261
393,comedy,Samantha Lamb,Share way treat certain interest kitchen.,1.74,56.66684950378726
394,scifi,Jacob Boyd,Mean offer work community.,2.2600000000000002,63.02456106461655
395,scifi,Krystal Martin,Trial new major staff chance.,1.45,55.456924450367566
396,romance,Janet Ramos,Property type relate.,0.94,52.030009245351096
397,scifi,Emma Jones,Performance that expect city report.,2.89,67.30615643954079
398,romance,Jennifer Nguyen,Finish itself medical health art instead nor.,2.87,63.54641151556698
399,scifi,Julie Huff,Kid attorney interview brother realize southern.,2.19,33.95335894630949
400,romance,Jessica Banks,Specific college seem such among general eye north.,1.98,50.00420849879821
401,comedy,Bill Martinez,Understand hospital exactly always.,1.57,36.11691203832623
402,comedy,Sarah Martinez,Boy value ready talk suggest.,1.8499999999999999,38.11508155805878
403,documentary,Kayla Lowe,Role meet though tell success.,3.1300000000000003,40.05013470625981
404,scifi,Mary Klein,Could manager court hot never read church.,1.95,30.582995182676388
405,comedy,Gavin Charles,Issue side area.,2.97,66.82496579778513
406,scifi,Amy Garcia,Ball and risk believe final identify room.,0.30000000000000004,66.99252071725687
407,documentary,Richard Garcia,Degree alone laugh wear.,2.0700000000000003,45.285194998171505
408,romance,Madeline Taylor,Time recognize teacher why along happen member.,0.37,29.511136752375965
409,documentary,Joseph Love,On six this lead forward system how.,0.23,32.42067742971348
410,romance,James Jordan,Economic question offer.,2.6,43.759498926127065
411,scifi,Amanda Johnson,American claim great paper can.,2.72,54.731672512959804
412,romance,Henry Martin,Serve collection available attack feel.,3.0,56.81803694769136
413,romance,Amy Alexander,Look six tell arm.,1.56,63.129307855592856
414,romance,Kyle Ramirez,Blood quite hold professional want question ten.,0.29000000000000004,44.59789634677776
415,comedy,Mrs. Monica Ramirez,Easy defense recent record customer rise.,2.9000000000000004,41.4081652990607
416,romance,Jesse Andrade,Building push safe week state.,1.89,60.27209709063224
417,scifi,Gabriel Velasquez,Less allow hit production risk.,2.0300000000000002,33.14609299388846
418,documentary,Renee Davis,Another program report.,0.36,46.72600788633667
419,romance,Lauren Parker,Especially teacher per.,2.9200000000000004,46.9533929282986
420,documentary,Kevin Henderson,Customer under look college arm.,0.98,64.83359508576218
421,scifi,Michael Hernandez,Rich not glass.,1.11,51.10703281548194
422,scifi,Michelle Torres,Young attention clear free new although sense.,2.97,53.33022157324099
423,documentary,Heidi Jackson,Program month spend little part.,2.3200000000000003,48.63660586502691
424,scifi,Eric Williams,Congress east mind generation that.,0.69,53.691802097896776
425,scifi,Amber Johnson,Kind stage memory money.,1.8499999999999999,44.84438783838996
426,comedy,Mrs. Elizabeth Riggs,Cause everybody character air manager sound drive radio.,1.03,49.000656145164214
427,comedy,Michael Walton,For two relate would wait threat arm.,2.6900000000000004,51.067337487022485
428,romance,Jeremy Jones,Less sense none today spend.,0.4,38.16460136331525
429,documentary,Christina Farrell,My say indeed audience.,0.96,54.93606141500388
430,documentary,Andrew Oliver,Laugh themselves professor own history.,2.96,47.26167533810018
431,scifi,Jennifer Porter,Realize want safe story.,0.77,32.54795761150406
432,scifi,Kathryn Pratt,Way under fill hospital finish value his building.,2.41,51.653077907386326
433,comedy,Gina Ortega,Carry or my soldier all occur relate expect.,2.8000000000000003,34.4716136167883
434,comedy,Janice Buck,Notice benefit experience over just difficult.,3.0300000000000002,29.67355650740659
435,documentary,Stephen Curtis,Her she others financial stop.,3.12,40.940331803238905
436,comedy,Robert Perez,Common sometimes already show on order human.,1.56,53.5394636792713
437,romance,Tanya Bean,Dinner financial result so look address.,0.30000000000000004,68.01471645753014
438,documentary,Mallory Barrett,Policy create never beautiful big the operation present.,0.44,45.14028888209966
439,romance,John Lucero,Seem few ball teacher share involve successful approach.,0.41000000000000003,57.79043969119292
440,romance,Michael Flowers,Fund into decade require east during.,0.96,52.94710288422651
441,romance,Marie Ryan,Understand say meeting sing forward.,2.2,43.355067583282
442,documentary,Ralph Nguyen,Still society heart station modern single better.,1.67,37.42456559676854
443,scifi,Jeffrey Sullivan,These something coach of want dark.,2.6900000000000004,53.87709885775654
444,romance,Thomas Hogan,Represent analysis establish similar.,1.09,46.86888195886669
445,romance,Shelly Soto,Writer total security market establish fund.,2.0700000000000003,36.68571816719556
446,romance,Brenda Olson,Simple painting tax if especially same.,1.21,44.46081688066623
447,scifi,Christopher Mayer,Whose born church skill.,1.82,51.73470798665257
448,comedy,Shane Garcia,Color key onto off team.,0.45,46.2336635261607
449,comedy,Nicole Johnson,Prevent use PM central support.,1.48,55.98700288391955
450,scifi,Adam Griffith,Senior rather color himself boy movie however share.,2.91,47.909617489582814
451,romance,Katherine Hunt,Indeed character often keep yeah that.,0.97,52.99829182525701
452,comedy,Haley Snyder DDS,Single want safe member.,1.18,48.434390785656994
453,romance,Olivia Myers,Professor approach seat yourself sure knowledge.,2.9200000000000004,51.71189507440377
454,documentary,Alyssa Guerrero,During behavior trouble a.,2.0100000000000002,51.19416699797369
455,romance,David Sexton,Standard see sometimes history form.,0.8999999999999999,61.08457583782021
456,documentary,Rebecca Pratt DVM,Through long industry head series fly in imagine.,2.7800000000000002,20.758395312102273
457,documentary,Chelsey Brown,Piece company statement environment speech.,2.06,42.88843922886353
458,documentary,William Roberts,Sell product community job road.,2.3600000000000003,53.678580080930494
459,documentary,Matthew Velez,Skin actually employee next out.,3.1900000000000004,42.510086378137345
460,romance,Jill May,Task issue election whether.,0.46,45.333719366314945
461,scifi,Amy Warner,Positive radio writer agreement age fly defense.,2.81,51.92069695149258
462,documentary,Justin Butler,It answer college language.,2.5700000000000003,61.79848702659853
463,documentary,Kelly Watkins,Several act section very believe candidate price.,0.36,55.266454106552764
464,comedy,Casey Woods,Care while until thank.,1.5899999999999999,41.97622516665422
465,scifi,Jonathan Gonzalez,Sea life past concern into.,2.7600000000000002,57.89071909508682
466,scifi,Amanda Woods,Break possible probably guess husband can along remain.,1.77,39.34991297587908
467,comedy,Jorge Cox,Left east hair wish newspaper weight five.,0.98,36.93214018564444
468,comedy,Robert Chavez,Fight site level sea hour husband participant.,2.4200000000000004,57.848378616669635
469,scifi,Claire Schroeder,Short prepare air through.,1.74,55.587553728331564
470,comedy,Erin Nelson,What season natural of.,1.04,52.77390140066492
471,documentary,Mr. Alan Hernandez,Them wear none different everyone.,1.81,61.56104623154925
472,romance,Christine Wright,Yet figure help magazine.,2.4400000000000004,39.870177744806554
473,comedy,Raymond Lewis,Science interview network manager.,1.15,55.0944587334371
474,scifi,Monica Hanna MD,Spend smile despite product sort.,0.6799999999999999,46.53034640601397
475,scifi,Brittney Diaz,Policy world work need newspaper.,2.52,45.538629388505996
476,scifi,Dillon Young,Floor chair person.,2.9400000000000004,51.98503967289717
477,comedy,Desiree Murphy DVM,Difficult least many author magazine.,1.6199999999999999,47.8631702372185
478,romance,Melissa Waters,Able daughter hand tell establish music.,2.23,43.58962121264288
479,romance,Darryl Michael,Keep choose wait feeling senior should it.,0.49,46.69106473768479
480,romance,Paula Reyes,Maintain must no red control summer.,2.13,58.39122019647614
481,romance,Krista Duke,Alone energy dark third them.,3.1300000000000003,52.89509354702918
482,documentary,Ashley Garza,Continue reach course foreign energy activity decade.,0.36,49.75159216249362
483,romance,Timothy Bond,One product statement mother peace entire fund.,1.3299999999999998,62.85633230546387
484,documentary,Thomas Ochoa,Sense rate suggest cut fear party.,0.38,56.06134076603975
485,romance,Kayla Gallagher,Candidate current class common.,1.66,55.227466466793885
486,scifi,Robert Hall,Tonight join nice attention strategy.,0.52,52.15830971921377
487,scifi,Danielle Gray,Police serious conference push executive actually will.,2.95,38.808032795861976
488,comedy,Robert Mills MD,Tell particular take quality world chair left many.,1.21,66.0131511412697
489,scifi,John Caldwell,Newspaper group job evening defense gas.,0.8700000000000001,69.31859891553941
490,romance,Don Davis,Court music play present watch believe good indicate.,0.55,54.26559874087828
491,comedy,Shelly Holmes,Again could product better responsibility.,2.4000000000000004,35.20205179470753
492,romance,Judith Hammond,Third explain require project sit kind.,1.56,30.279948242581177
493,scifi,Andrew Morris,Activity production old whole able.,1.3299999999999998,47.449808513402864
494,scifi,Stephanie Meza,President much mind specific task.,1.17,49.39673069341799
495,romance,Gregory Williams,Public test old.,1.01,43.07720682585233
496,romance,Robert Williams,Ahead focus summer example similar least.,1.43,47.23029922298425
497,comedy,Tina Blackwell,Put stage use type have stage.,0.35,66.06672374408953
498,comedy,Rachel Lopez,Trip its stay find movement spend.,2.62,52.130576253968464
499,comedy,Gregory Freeman,Action adult occur this buy before else.,1.8,44.48814257756115
