film_id=1, genre='comedy', director_name='David Dixon', title='Candidate mean cover start environment interview those.', length=1.16, rating=61.00184253535795
film_id=244, genre='romance', director_name='Dr. Julia Moore', title='Surface meet cultural discover capital including.', length=1.78, rating=47.816798070133714
film_id=245, genre='scifi', director_name='Brandy Lee', title='East half yet argue.', length=1.71, rating=43.907140299739126
film_id=246, genre='comedy', director_name='Jeremy Williams', title='Story enough after when.', length=3.04, rating=64.477881565434
film_id=247, genre='scifi', director_name='Todd Ruiz', title='Eight cover behavior.', length=0.53, rating=48.119916081658396
film_id=248, genre='scifi', director_name='Lisa Watkins', title='Decide manage two edge another political identify.', length=2.54, rating=61.20166817879682
film_id=249, genre='comedy', director_name='Michael Harris', title='Reality continue really others paper.', length=2.98, rating=50.70766786365784
film_id=250, genre='scifi', director_name='Harry Hodges', title='Difference challenge decide thought least turn employee.', length=1.16, rating=57.22850475919899
film_id=251, genre='documentary', director_name='Lynn Rodriguez', title='Suffer number north pattern.', length=2.6, rating=47.930316991793944
film_id=252, genre='comedy', director_name='Linda Munoz', title='Continue imagine letter ball interest scientist American of.', length=1.07, rating=62.24893693425999
film_id=253, genre='scifi', director_name='Denise Salazar', title='Sell like statement ten.', length=2.1, rating=63.20218179941767
film_id=254, genre='documentary', director_name='Anna Barry', title='Discuss behind last suggest special fine.', length=2.7600000000000002, rating=69.50211051629894
film_id=255, genre='comedy', director_name='Dale Wiggins', title='Organization although against three author enjoy try officer.', length=1.5899999999999999, rating=51.92774291354256
film_id=256, genre='comedy', director_name='Pedro Ballard', title='Inside only approach drive.', length=2.43, rating=55.61320871912352
film_id=257, genre='documentary', director_name='Valerie Dyer', title='Establish say hospital move mission list term listen.', length=3.1900000000000004, rating=39.59854479014483
film_id=258, genre='romance', director_name='Dustin Romero', title='Record write fast.', length=2.7600000000000002, rating=40.384410413148785
film_id=259, genre='comedy', director_name='Paul Brown', title='Your month board site.', length=1.49, rating=38.26188756431591
film_id=260, genre='comedy', director_name='John Campbell', title='North similar throw draw bed charge speak.', length=2.0, rating=45.457837977769486
film_id=261, genre='romance', director_name='James Holden', title='Attack about challenge response.', length=0.64, rating=50.915066684120625
film_id=262, genre='documentary', director_name='Christina Lin', title='Believe current program human bill person.', length=1.67, rating=55.72111799374847
film_id=263, genre='documentary', director_name='Justin Lopez', title='Although east where agreement lot possible serious support.', length=1.96, rating=53.70109247537382
film_id=264, genre='scifi', director_name='Antonio Duran', title='Design there more inside one.', length=0.5900000000000001, rating=48.79677598740913
film_id=265, genre='romance', director_name='Pamela Johnson', title='Bit production film general security.', length=1.66, rating=58.690269467892506
film_id=266, genre='romance', director_name='Christopher Nelson', title='Drug voice born month great consider.', length=3.0, rating=67.46804436660237
film_id=267, genre='scifi', director_name='Jacob Mann', title='Apply their may we.', length=1.69, rating=47.814998900816335
film_id=268, genre='comedy', director_name='Ian Morris', title='Learn six hold decision lose deal continue.', length=0.34, rating=58.896271312532086
film_id=269, genre='documentary', director_name='Nicole Moore', title='Want nature buy pull discover education.', length=2.9000000000000004, rating=59.90050767021252
film_id=270, genre='comedy', director_name='William Reynolds', title='Lay voice program adult.', length=0.46, rating=41.46466763647195
film_id=271, genre='scifi', director_name='Bruce Callahan', title='Party free season those certainly outside.', length=1.39, rating=58.40325188468958
film_id=272, genre='documentary', director_name='Shannon Greer', title='Family feel training same relate clearly Republican.', length=0.41000000000000003, rating=51.11207031438637
film_id=273, genre='romance', director_name='Sally Perez', title='Responsibility travel type black remember read.', length=2.33, rating=69.29338314632656
film_id=274, genre='scifi', director_name='Lori Reeves', title='Information job scene west upon education.', length=2.0700000000000003, rating=51.71110416069243
film_id=275, genre='romance', director_name='Lisa Diaz', title='Notice attorney whose pick young.', length=1.63, rating=50.486079026438574
film_id=276, genre='scifi', director_name='Lydia Gallegos', title='Picture trade because great prove.', length=2.25, rating=57.03509152373902
film_id=277, genre='romance', director_name='Kenneth Lopez', title='Hotel also set action participant.', length=3.14, rating=33.31802124550843
film_id=278, genre='comedy', director_name='Erin Weaver', title='Institution half seem TV painting cover.', length=2.1, rating=69.00521686495867
film_id=279, genre='romance', director_name='Victoria Pollard', title='Big something drive bad condition term.', length=2.77, rating=18.34417388191477
film_id=280, genre='scifi', director_name='Mary Pineda', title='Himself visit huge behind.', length=2.45, rating=45.030651725523214
film_id=281, genre='comedy', director_name='Andrea Gutierrez', title='Store practice contain cup rock.', length=3.1300000000000003, rating=51.734747250769615
film_id=282, genre='romance', director_name='Bruce Rice', title='Leave community itself sort simply speech most.', length=2.5100000000000002, rating=42.99123804182228
film_id=283, genre='comedy', director_name='Brooke Boyer', title='Value high consumer modern assume image.', length=1.92, rating=49.658349125557166
film_id=284, genre='scifi', director_name='Lindsay Hunt', title='Heart everybody nation language trade onto performance.', length=0.43000000000000005, rating=47.288906042477365
film_id=285, genre='comedy', director_name='Ronnie Evans', title='Ten talk detail these edge sell sister.', length=1.21, rating=59.0626735995595
film_id=286, genre='documentary', director_name='Colleen Foley', title='Account mouth probably fish investment program.', length=1.01, rating=63.67040053993316
film_id=287, genre='documentary', director_name='Christy Jackson', title='Which bring chance movement magazine.', length=1.29, rating=51.48381072179515
film_id=288, genre='scifi', director_name='Amy Powers', title='Surface foot wrong difference respond.', length=1.77, rating=51.89677397399343
film_id=289, genre='scifi', director_name='Heather Wilson', title='Century expert case sound imagine field.', length=2.14, rating=66.41789732087213
film_id=290, genre='scifi', director_name='David Jackson', title='Study attack smile the.', length=2.8200000000000003, rating=48.01234492393624
film_id=291, genre='scifi', director_name='Michael Terry', title='Reveal arm someone positive.', length=0.22, rating=43.19095335416965
film_id=292, genre='romance', director_name='Lisa Moss', title='General draw bank one position continue.', length=2.12, rating=64.39355934640108
film_id=293, genre='scifi', director_name='Travis Reese', title='Necessary know customer task down.', length=1.67, rating=48.63474100022573
film_id=294, genre='documentary', director_name='Steven Lopez', title='Listen around kind first.', length=3.06, rating=51.350492555340665
film_id=295, genre='comedy', director_name='Caitlyn Martin', title='Mention stop trouble impact.', length=2.6500000000000004, rating=56.06943664597735
film_id=296, genre='scifi', director_name='Phillip Cortez', title='Stay building either reason run his.', length=1.01, rating=57.28989026842751
film_id=297, genre='documentary', director_name='Mary Griffin', title='Rather though age magazine expert best top system.', length=1.88, rating=58.35746040811312
film_id=298, genre='scifi', director_name='Mary Mitchell', title='Begin employee audience born increase.', length=2.0300000000000002, rating=40.24839508790757
film_id=299, genre='scifi', director_name='Linda Valencia', title='Call law life evening catch.', length=2.29, rating=43.175665105010715
film_id=300, genre='documentary', director_name='Kyle Collins', title='Data government himself station task effort road.', length=2.1, rating=55.54427282654152
film_id=301, genre='comedy', director_name='Wesley Gibson', title='Agent bit successful cold nature.', length=1.04, rating=50.48244343605735
film_id=302, genre='scifi', director_name='Anthony Wilson', title='Report as loss.', length=1.39, rating=31.008921229549866
film_id=303, genre='documentary', director_name='Nathan Christensen', title='Official four customer near certainly.', length=1.89, rating=61.41471136777052
film_id=304, genre='documentary', director_name='Mark Larson', title='Understand can PM relate girl do.', length=1.75, rating=43.51495504588617
